Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
402,33,119887,S0050-37,7 a mbaithsed,baithsed,baithsed,acc.sg.,,,verbal_noun,the act of baptising; baptism,amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
403,34,119888,S0050-37,hí tosuch,hí,i,dat.,,,preposition,"in, into",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
404,35,119889,S0050-37,hí tosuch,tosuch,tosach,dat.sg.,,,noun,"beginning, precedence",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
405,36,119890,S0050-37,7 ro·oingthea,7,ocus 2,,,,conjunction,"coordinating: and, since ",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
406,37,119891,S0050-37,7 ro·oingthea,ro·,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
407,38,119892,S0050-37,7 ro·oingthea,ro·oingthea,ongaid,augm.3pl.pret.pass.,No,pass.,verb,to anoint,amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
408,39,119893,S0050-37,iarum,iarum,íar 1,3sg.neut.,,,preposition,"after, behind, across, along, beyond, according to",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
409,40,119894,S0050-37,ho christ,ho,ó 1,dat.,,,preposition,"from, out of, by",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
410,41,119895,S0050-37,ho christ,christ,Críst,dat.sg.,,,proper_noun,"the Anointed, Jesus Christ",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
411,42,140354,S0050-37,.i.,.i.,.i.,,,,,"id est, it is",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
412,43,119896,S0050-37,ro·foirbthiged,ro·,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
413,44,119897,S0050-37,ro·foirbthiged,ro·foirbthiged,foirbthigidir,augm.3sg.pret.pass.,No,pass.,verb,"to finish, to complete, to make perfect, to become complete",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
414,45,119898,S0050-37,ho chríst,ho,ó 1,dat.,,,preposition,"from, out of, by",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
415,46,119899,S0050-37,ho chríst,chríst,Críst,dat.sg.,,,proper_noun,"the Anointed, Jesus Christ",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
416,47,119900,S0050-37,7 for·cuad,7,ocus 2,,,,conjunction,"coordinating: and, since ",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
417,48,119902,S0050-37,7 for·cuad,for·,for·,,,,particle_preverb,aspectual and lexicalized meanings,amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
418,49,119903,S0050-37,7 for·cuad,·cu,com·,,,,particle_augment,perfective augment,amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
419,50,119901,S0050-37,7 for·cuad,for·cuad,for·fen,augm.3sg.past.subj.pass.,No,pass.,verb,"to complete, to finish, to bring to an end, to fulfill",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
420,51,119904,S0050-37,in gním,in,in 1,nom.sg.masc.,,,definite_article,"the, definite article",amal forcantar cathchomnidi ho sacardd hi tos[u]ch 7 ṁbaithsetar 7 amal noingter iarum ho epscop · síc dano intindarscan iohain forcital innan doine 7 am baithsed hítosuch · 7 ro oingthea iarum ho christ .i. ro foirbthiged ho chríst 7 forcuad ingním tindarscan · iohainn . . -,"As catechumens are at first taught by a priest, and are baptized, and as they are then anointed by a bishop, so then John had begun to teach men and to baptize them at first and then they have been anointed by Christ; that is, the work which John had begun has been perfected by Christ and has been completed."
