Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
420,13,116612,S0022-2,i n-ȩscu,i,i,dat.,,,preposition,"in, into",ised didiu slándliged salto noichtiche colleuth duárim inȩscu,"Moreoever, the sound law of the leap is to reckon a period of twenty-nine days with a half in the moon."
421,14,116613,S0022-2,i n-ȩscu,nȩscu,éscae,dat.sg.,,,noun," moon, month",ised didiu slándliged salto noichtiche colleuth duárim inȩscu,"Moreoever, the sound law of the leap is to reckon a period of twenty-nine days with a half in the moon."
422,4,116752,S0022-20,tarsa·tarmthíagat,·tarmthíagat,tarmi·tét,3pl.pres.ind.,Yes,intrans.,verb,to traverse; to transgress,tarsatarmthíagat,over which they cross
423,1,116753,S0022-20,tarsa·tarmthíagat,tar,tar 1,,,,preposition,"over, across, covering",tarsatarmthíagat,over which they cross
424,2,116754,S0022-20,tarsa·tarmthíagat,sa·,-(s)a·,,,,pronoun_relative,"which, who, whose",tarsatarmthíagat,over which they cross
425,3,116755,S0022-20,tarsa·tarmthíagat,·tarm,tarmi·,,,,particle_preverb,aspectual and lexicalised meanings,tarsatarmthíagat,over which they cross
426,3,117682,S0022-200,íarthuaiscerddach,iarthuaiscerddach,íartúaiscertach,nom.sg.,,,adjective,northwestern,iarthuaiscerddach,northwestern
427,1,117683,S0022-200,íarthuaiscerddach,iar,íar 2,compos.,,,noun,"end, back ; west",iarthuaiscerddach,northwestern
428,2,117684,S0022-200,íarthuaiscerddach,thuaiscerddach,túaiscertach,nom.sg.,,,adjective,northern,iarthuaiscerddach,northwestern
429,117685,117685,S0022-201,lunáir,lunáir,lunáir,nom.sg.masc.,,,adjective,lunar,lunáir,lunar
430,3,117686,S0022-202,di·rellsat,di·rellsat,do·ella 1,augm.3pl.pret.,No,unclear,verb,"to turn aside, to deviate, to bend; grammatical: to decline",direllsat,They have deviated.
431,1,117687,S0022-202,di·rellsat,di·,"de·, dí·",,,,particle_preverb,aspectual and lexicalized meanings,direllsat,They have deviated.
432,2,117688,S0022-202,di·rellsat,·r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",direllsat,They have deviated.
433,117689,117689,S0022-203,i n-epístli,i,i,acc.,,,preposition,"in, into",inepístli,into epistles
434,117690,117690,S0022-203,i n-epístli,nepístli,eipistil,acc.pl.,,,noun,"epistle, letter",inepístli,into epistles
435,1,117691,S0022-204,ond aneolus,o,ó 1,dat.,,,preposition,"from, out of, by",ond aneolus,from the ignorance
436,1,117692,S0022-204,ond aneolus,nd,in 1,dat.sg.masc.,,,definite_article,"the, definite article",ond aneolus,from the ignorance
438,2,117694,S0022-204,ond aneolus,an,an- ,,,,particle_prefix,"negative: non-, un-",ond aneolus,from the ignorance
439,3,117695,S0022-204,ond aneolus,eolus,éolus,dat.sg.,,,noun,"experimental proof, experience; knowledge, information (especially gained through experience or practice, acquaintance)",ond aneolus,from the ignorance
437,4,117693,S0022-204,ond aneolus,aneolus,ainéolus,dat.sg.,,,noun,ignorance,ond aneolus,from the ignorance
440,3,117696,S0022-205,con·utsin,con·utsin,con·utaing,1sg.past.subj.,No,unclear,verb,"to build, to construct, to embellish",conutsin,I should build up.
441,1,117697,S0022-205,con·utsin,con·,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,conutsin,I should build up.
442,2,117698,S0022-205,con·utsin,·u,uss·,,,,particle_preverb,aspectual and lexicalized meanings,conutsin,I should build up.
443,117699,117699,S0022-206,noíchtech,noíchtech,noíchtech,nom.sg.,,,adjective,related to the number twenty nine,noíchtech,consisting of twenty-nine days
444,117700,117700,S0022-207,ónd intólu,ó,ó 1,dat.,,,preposition,"from, out of, by",óndintólu,from the inundation
445,117701,117701,S0022-207,ónd intólu,nd,in 1,dat.sg.neut.,,,definite_article,"the, definite article",óndintólu,from the inundation
446,117702,117702,S0022-207,ónd intólu,intólu,intólae,dat.sg.,,,verbal_noun,the act of overflowing; flood,óndintólu,from the inundation
447,117703,117703,S0022-208,inna fess,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",inna fess,the known things
448,117704,117704,S0022-208,inna fess,fess,fius,nom.pl.neut.,,,verbal_noun,"the act of finding out, ascertaining; knowledge, information, science",inna fess,the known things
449,4,117705,S0022-209,im·rimgabsat,im·rimgabsat,imm·immgaib,augm.3pl.pret.,No,unclear,verb,"to avoid, to shun, to evade",imrim gabsat,They turned aside.
450,1,117706,S0022-209,im·rimgabsat,im·,imm·,,,,particle_preverb,aspectual and lexicalized meanings,imrim gabsat,They turned aside.
451,2,117707,S0022-209,im·rimgabsat,·r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",imrim gabsat,They turned aside.
452,3,117708,S0022-209,im·rimgabsat,im,imm·,,,,particle_preverb,aspectual and lexicalized meanings,imrim gabsat,They turned aside.
453,116756,116756,S0022-21,his í,his,is 1,3sg.pres.ind.,No,intrans.,verb,"to be, the copula",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
454,116757,116757,S0022-21,his í,í,3sg.fem.indp.pron.,nom.sg.fem.,,,pronoun_independent,"she, her, it",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
455,116758,116758,S0022-21,mét,mét,méit,nom.sg.,,,noun,"size, quantity, as rel. adv. introducing a subord. clause: as much as, as far as, to the extent that amount, so much, Greatness, magnitude (of size, quantity, number, extent, degree)",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
456,116759,116759,S0022-21,as [s]uidigthe,as,is 1,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, the copula",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
457,116760,116760,S0022-21,as [s]uidigthe,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
458,116761,116761,S0022-21,as [s]uidigthe,suidigthe,suidigthe,nom.sg.,,,verbal_participle,"established, set up, founded, proven",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
459,116762,116762,S0022-21,g[l]obus,globus,globus,nom.sg.,,,noun,globe,hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
460,116763,116763,S0022-21,terrae,terrae,terra,gen.sg.,,,noun,"land, earth",hisí mét asuidigthe g[l]obus terrae,This is the extent that the globe of the earth is situated.
461,1,117709,S0022-210,inna monistre,inna,in 1,gen.pl.fem.,,,definite_article,"the, definite article",inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
462,2,117710,S0022-210,inna monistre,monistre,moinistir,gen.pl.,,,noun,monastery,inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
463,4,117711,S0022-210,inna coitchennbetath,inna,in 1,gen.pl.masc.,,,definite_article,"the, definite article",inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
464,7,117712,S0022-210,inna coitchennbetath,coitchennbetath,coithchennbethu,gen.pl.,,,noun,monastic life,inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
465,5,117713,S0022-210,inna coitchennbetath,coitchenn,coitchenn,compos.,,,adjective,"common, general, usual, ordinary",inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
466,6,117714,S0022-210,inna coitchennbetath,betath,bethu,gen.pl.,,,noun,"life, existence, food, nourishment, property",inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
467,3,140054,S0022-210,.i.,.i.,.i.,,,,,"id est, it is",inna monistre .i. inna coitchennbetath,"of the monasteries; that is, of the monastic life"
468,117715,117715,S0022-211,siceldu,siceldu,Sicelde,acc.pl.masc.,,,adjective,Sicilian,siceldu,Sicilian
469,117716,117716,S0022-212,lóthur,lóthur,loathar 1,nom.sg.,,,noun,"trough, vat, tub, vessel for holding liquid, boat",lóthur,trough
470,117717,117717,S0022-213,sreb,sreb,sreb,nom.sg.,,,noun,"stream, river",sreb,pipe
471,117718,117718,S0022-214,tuididin,tuididin,tuididen,nom.sg.,,,verbal_noun,"the act of leading, guiding; proof, sworn evidence",tuididin,drain
472,117719,117719,S0022-215,comimmaircidi,comimmaircidi,comimmaircide,dat.sg.fem.,,,adjective,"appropriate, suitable, fitting, agreeable",comimmaircidi,fitting
473,1,117720,S0022-216,hi cach óenbliadin,hi,i,dat.,,,preposition,"in, into",hicachóenbliadin,in every single year
474,2,117721,S0022-216,hi cach óenbliadin,cach,cach,dat.sg.fem.,,,adjective_quantifier,"every, each, all, any ",hicachóenbliadin,in every single year
475,5,117722,S0022-216,hi cach óenbliadin,óenbliadin,óenblíadain,dat.sg.,,,noun,single year,hicachóenbliadin,in every single year
476,3,117723,S0022-216,hi cach óenbliadin,óen,óen,compos.,,,adjective_numeral_noun,"one, single, same, only, unique; as compound element 'great'  (O'Rahilly Celtica 12.194)",hicachóenbliadin,in every single year
477,4,117724,S0022-216,hi cach óenbliadin,bliadin,blíadain,dat.sg.,,,noun,year,hicachóenbliadin,in every single year
478,4,117725,S0022-217,imme·ráni,imme·ráni,imm·ánai,augm.3sg.pret.,Yes,trans.,verb,"to delegate, to assign, to bequeath",immeráni,that he has delegated
479,1,117726,S0022-217,imme·ráni,imm,imm·,,,,particle_preverb,aspectual and lexicalized meanings,immeráni,that he has delegated
480,2,117727,S0022-217,imme·ráni,e·,len.rel.particle,,,,particle_relative,leniting relative particle,immeráni,that he has delegated
481,3,117728,S0022-217,imme·ráni,·r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",immeráni,that he has delegated
482,1,117729,S0022-218,co imm·ánad,co,co 3,,,,complementiser,"so that, until (+dependent, nasalising)",coimmánad,so that he should delegate
483,3,117730,S0022-218,co imm·ánad,imm·ánad,imm·ánai,3sg.past.subj.,No,unclear,verb,"to delegate, to assign, to bequeath",coimmánad,so that he should delegate
484,2,117731,S0022-218,co imm·ánad,imm·,imm·,,,,particle_preverb,aspectual and lexicalized meanings,coimmánad,so that he should delegate
485,1,117732,S0022-219,a n-imma·n-ántis,a,a 6,,,,conjunction,"temporal: when, since",animmanántis,when they used to delegate
486,4,117733,S0022-219,a n-imma·n-ántis,nimma·nántis,imm·ánai,3pl.impf.,Yes,unclear,verb,"to delegate, to assign, to bequeath",animmanántis,when they used to delegate
487,2,117734,S0022-219,a n-imma·n-ántis,nimm,imm·,,,,particle_preverb,aspectual and lexicalized meanings,animmanántis,when they used to delegate
488,3,117735,S0022-219,a n-imma·n-ántis,a·,nas.rel.particle,,,,particle_relative,nasalising relative particle,animmanántis,when they used to delegate
489,1,116764,S0022-22,is amlaid,is,is 1,3sg.pres.ind.,No,intrans.,verb,"to be, the copula",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
490,2,116765,S0022-22,is amlaid,amlaid,amail 1,3sg.neut.,,,preposition,"as, like ",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
491,3,116766,S0022-22,ém,ém,ém,,,,particle_discourse,"truly, indeed, in sooth, then",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
492,7,116767,S0022-22,cota·ucbat,cota·ucbat,con·ocaib,3pl.pres.ind.,No,trans.,verb,"to lift up, to raise, to exalt, to rise, to get up",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
493,4,116768,S0022-22,cota·ucbat,co,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
494,5,116769,S0022-22,cota·ucbat,ta·,3pl.inf.pron.,B,,,pronoun_infixed,them,isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
495,6,116770,S0022-22,cota·ucbat,·u,uss·,,,,particle_preverb,aspectual and lexicalized meanings,isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
496,8,116771,S0022-22,doib,doib,do 1,3pl.,,,preposition,"to, for, by etc.",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
497,9,116772,S0022-22,residentibus,residentibus,residens,dat.pl.,,,adjective,,isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
498,11,116773,S0022-22,sideribus,sideribus,sidus,dat.pl.,,,noun,"constellation, star",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
499,13,116774,S0022-22,a ndus·leicet,a,a 6,,,,conjunction,"temporal: when, since",isamlaid ém cotaucbat doib residentibus .i. sideribus .i. andusleicet inna rind .i. illís .i. ísli doib som infechtsa innahí ruptar ardda dun nai,"It is thus, indeed, they raise themselves to them, to the residents, that is, to the stars; that is, when the planets sink (themselves), that is, to those. That is, the ones that were high to us [are] low to them now."
